instant,dteday,season,yr,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
305.5,2011-02-05,Spring,0.0,2.0,9.0,False,Saturday,Light Rain,8.200000000000001,0.2273,1.0,0.0896,3.0,17.0,20.0
305.5,2011-02-05,Spring,0.0,2.0,10.0,False,Saturday,Light Rain,8.200000000000001,0.2121,1.0,0.1343,3.0,31.0,34.0
305.5,2011-02-05,Spring,0.0,2.0,11.0,False,Saturday,Light Rain,9.02,0.2273,1.0,0.1343,1.0,46.0,47.0
305.5,2011-02-05,Spring,0.0,2.0,12.0,False,Saturday,Light Rain,9.02,0.2273,1.0,0.1642,10.0,42.0,52.0
305.5,2011-02-05,Spring,0.0,2.0,13.0,False,Saturday,Light Rain,9.02,0.2273,1.0,0.1642,10.0,62.0,72.0
305.5,2011-02-05,Spring,0.0,2.0,14.0,False,Saturday,Light Rain,9.02,0.2727,1.0,0.0,5.0,50.0,55.0
305.5,2011-02-05,Spring,0.0,2.0,15.0,False,Saturday,Light Rain,9.02,0.2727,1.0,0.0,11.0,49.0,60.0
305.5,2011-02-05,Spring,0.0,2.0,16.0,False,Saturday,Light Rain,9.02,0.2273,1.0,0.1343,8.0,63.0,71.0
305.5,2011-02-05,Spring,0.0,2.0,18.0,False,Saturday,Cloudy,11.48,0.2424,0.93,0.4478,2.0,81.0,83.0
305.5,2011-02-05,Spring,0.0,2.0,19.0,False,Saturday,Cloudy,11.48,0.2424,0.93,0.4478,6.0,78.0,84.0
305.5,2011-02-05,Spring,0.0,2.0,20.0,False,Saturday,Clear,12.299999999999999,0.2879,0.87,0.2537,5.0,64.0,69.0
305.5,2011-02-05,Spring,0.0,2.0,21.0,False,Saturday,Clear,10.66,0.2576,1.0,0.194,3.0,53.0,56.0
305.5,2011-02-05,Spring,0.0,2.0,22.0,False,Saturday,Clear,10.66,0.2727,0.93,0.1343,2.0,43.0,45.0
305.5,2011-02-05,Spring,0.0,2.0,23.0,False,Saturday,Clear,10.66,0.2576,0.93,0.2239,7.0,52.0,59.0
305.5,2011-02-06,Spring,0.0,2.0,0.0,False,Sunday,Clear,10.66,0.2576,0.7,0.194,2.0,37.0,39.0
305.5,2011-02-06,Spring,0.0,2.0,1.0,False,Sunday,Clear,10.66,0.2273,0.65,0.4179,4.0,40.0,44.0
305.5,2011-02-06,Spring,0.0,2.0,2.0,False,Sunday,Clear,10.66,0.2273,0.6,0.3284,0.0,20.0,20.0
305.5,2011-02-06,Spring,0.0,2.0,3.0,False,Sunday,Clear,10.66,0.2879,0.6,0.0896,3.0,10.0,13.0
305.5,2011-02-06,Spring,0.0,2.0,4.0,False,Sunday,Clear,10.66,0.2273,0.6,0.3582,0.0,2.0,2.0
305.5,2011-02-06,Spring,0.0,2.0,5.0,False,Sunday,Clear,10.66,0.2576,0.6,0.2239,0.0,1.0,1.0
305.5,2011-02-06,Spring,0.0,2.0,6.0,False,Sunday,Clear,10.66,0.2576,0.6,0.2239,0.0,1.0,1.0
305.5,2011-02-06,Spring,0.0,2.0,7.0,False,Sunday,Clear,9.84,0.2424,0.65,0.1642,0.0,8.0,8.0
305.5,2011-02-06,Spring,0.0,2.0,8.0,False,Sunday,Clear,9.84,0.2576,0.65,0.1045,2.0,21.0,23.0
305.5,2011-02-06,Spring,0.0,2.0,9.0,False,Sunday,Clear,11.48,0.2879,0.56,0.1045,7.0,38.0,45.0
305.5,2011-02-06,Spring,0.0,2.0,19.0,False,Sunday,Clear,11.48,0.2879,0.61,0.1343,1.0,20.0,21.0
305.5,2011-02-06,Spring,0.0,2.0,20.0,False,Sunday,Clear,11.48,0.2879,0.61,0.1045,5.0,21.0,26.0
305.5,2011-02-06,Spring,0.0,2.0,21.0,False,Sunday,Clear,10.66,0.303,0.6,0.0,5.0,22.0,27.0
305.5,2011-02-06,Spring,0.0,2.0,22.0,False,Sunday,Clear,10.66,0.303,0.6,0.0,5.0,57.0,62.0
305.5,2011-02-06,Spring,0.0,2.0,23.0,False,Sunday,Clear,9.84,0.2879,0.65,0.0,4.0,26.0,30.0
305.5,2011-02-07,Spring,0.0,2.0,0.0,False,Monday,Clear,9.84,0.2879,0.65,0.0,1.0,14.0,15.0
305.5,2011-02-07,Spring,0.0,2.0,1.0,False,Monday,Clear,9.02,0.2727,0.75,0.0,1.0,4.0,5.0
305.5,2011-02-07,Spring,0.0,2.0,2.0,False,Monday,Clear,8.200000000000001,0.2576,0.8,0.0,0.0,3.0,3.0
305.5,2011-02-07,Spring,0.0,2.0,3.0,False,Monday,Clear,8.200000000000001,0.2576,0.86,0.0,0.0,1.0,1.0
305.5,2011-02-07,Spring,0.0,2.0,4.0,False,Monday,Clear,8.200000000000001,0.2576,0.86,0.0,1.0,1.0,2.0
305.5,2011-02-07,Spring,0.0,2.0,5.0,False,Monday,Clear,8.200000000000001,0.2576,0.86,0.0,1.0,9.0,10.0
305.5,2011-02-07,Spring,0.0,2.0,6.0,False,Monday,Clear,7.38,0.2424,0.93,0.0,1.0,29.0,30.0
305.5,2011-02-07,Spring,0.0,2.0,7.0,False,Monday,Clear,7.38,0.2424,0.86,0.0,6.0,89.0,95.0
305.5,2011-02-07,Spring,0.0,2.0,9.0,False,Monday,Clear,9.02,0.2727,0.8,0.0,3.0,115.0,118.0
305.5,2011-02-07,Spring,0.0,2.0,10.0,False,Monday,Clear,9.84,0.2576,0.75,0.1045,6.0,49.0,55.0
305.5,2011-02-07,Spring,0.0,2.0,11.0,False,Monday,Clear,12.299999999999999,0.3182,0.65,0.0896,11.0,36.0,47.0
305.5,2011-02-07,Spring,0.0,2.0,12.0,False,Monday,Cloudy,13.120000000000001,0.3485,0.62,0.0,7.0,59.0,66.0
305.5,2011-02-07,Spring,0.0,2.0,19.0,False,Monday,Cloudy,13.120000000000001,0.3485,0.7,0.0,5.0,123.0,128.0
305.5,2011-02-07,Spring,0.0,2.0,20.0,False,Monday,Cloudy,13.120000000000001,0.3333,0.7,0.1045,6.0,82.0,88.0
305.5,2011-02-07,Spring,0.0,2.0,21.0,False,Monday,Clear,13.120000000000001,0.3485,0.7,0.0,3.0,75.0,78.0
305.5,2011-02-07,Spring,0.0,2.0,22.0,False,Monday,Clear,11.48,0.303,0.81,0.0896,3.0,34.0,37.0
305.5,2011-02-07,Spring,0.0,2.0,23.0,False,Monday,Cloudy,12.299999999999999,0.3333,0.81,0.0,6.0,19.0,25.0
305.5,2011-02-08,Spring,0.0,2.0,0.0,False,Tuesday,Cloudy,11.48,0.3182,0.87,0.0,4.0,6.0,10.0
305.5,2011-02-08,Spring,0.0,2.0,1.0,False,Tuesday,Cloudy,11.48,0.3182,0.87,0.0,0.0,4.0,4.0
305.5,2011-02-08,Spring,0.0,2.0,2.0,False,Tuesday,Cloudy,10.66,0.2727,0.93,0.1045,1.0,1.0,2.0
305.5,2011-02-08,Spring,0.0,2.0,3.0,False,Tuesday,Light Rain,11.48,0.2727,0.93,0.1642,0.0,1.0,1.0
305.5,2011-02-08,Spring,0.0,2.0,4.0,False,Tuesday,Clear,10.66,0.2576,0.93,0.1642,0.0,3.0,3.0
305.5,2011-02-08,Spring,0.0,2.0,5.0,False,Tuesday,Clear,10.66,0.2273,0.81,0.3284,0.0,2.0,2.0
305.5,2011-02-08,Spring,0.0,2.0,6.0,False,Tuesday,Clear,10.66,0.2273,0.7,0.3284,0.0,39.0,39.0
305.5,2011-02-08,Spring,0.0,2.0,7.0,False,Tuesday,Clear,9.84,0.197,0.65,0.4179,3.0,97.0,100.0
305.5,2011-02-08,Spring,0.0,2.0,9.0,False,Tuesday,Clear,9.84,0.197,0.52,0.4925,7.0,128.0,135.0
305.5,2011-02-08,Spring,0.0,2.0,10.0,False,Tuesday,Clear,9.02,0.1818,0.47,0.5522,4.0,44.0,48.0
305.5,2011-02-08,Spring,0.0,2.0,11.0,False,Tuesday,Clear,9.02,0.1818,0.47,0.4627,1.0,49.0,50.0
305.5,2011-02-08,Spring,0.0,2.0,12.0,False,Tuesday,Clear,9.84,0.197,0.38,0.4925,2.0,63.0,65.0
305.5,2011-02-08,Spring,0.0,2.0,13.0,False,Tuesday,Cloudy,9.84,0.197,0.32,0.4478,2.0,48.0,50.0
305.5,2011-02-08,Spring,0.0,2.0,14.0,False,Tuesday,Clear,9.02,0.197,0.37,0.4179,3.0,61.0,64.0
305.5,2011-02-08,Spring,0.0,2.0,15.0,False,Tuesday,Clear,9.02,0.197,0.35,0.3881,6.0,45.0,51.0
305.5,2011-02-08,Spring,0.0,2.0,16.0,False,Tuesday,Clear,9.02,0.1818,0.35,0.5224,4.0,79.0,83.0
305.5,2011-02-08,Spring,0.0,2.0,18.0,False,Tuesday,Clear,8.200000000000001,0.1818,0.32,0.3881,1.0,151.0,152.0
305.5,2011-02-08,Spring,0.0,2.0,19.0,False,Tuesday,Clear,6.5600000000000005,0.1212,0.4,0.4627,1.0,100.0,101.0
305.5,2011-02-08,Spring,0.0,2.0,20.0,False,Tuesday,Clear,6.5600000000000005,0.1364,0.4,0.3284,3.0,53.0,56.0
305.5,2011-02-08,Spring,0.0,2.0,21.0,False,Tuesday,Clear,5.74,0.1061,0.33,0.4627,8.0,46.0,54.0
305.5,2011-02-08,Spring,0.0,2.0,22.0,False,Tuesday,Clear,4.92,0.1061,0.33,0.3582,0.0,29.0,29.0
305.5,2011-02-08,Spring,0.0,2.0,23.0,False,Tuesday,Clear,4.92,0.1061,0.33,0.3284,3.0,9.0,12.0
305.5,2011-02-09,Spring,0.0,2.0,0.0,False,Wednesday,Clear,4.1000000000000005,0.0758,0.36,0.3582,0.0,17.0,17.0
305.5,2011-02-09,Spring,0.0,2.0,1.0,False,Wednesday,Clear,4.1000000000000005,0.1061,0.36,0.2239,0.0,7.0,7.0
305.5,2011-02-09,Spring,0.0,2.0,2.0,False,Wednesday,Clear,3.2800000000000002,0.0758,0.38,0.2836,1.0,2.0,3.0
305.5,2011-02-09,Spring,0.0,2.0,3.0,False,Wednesday,Clear,2.46,0.0758,0.45,0.1343,0.0,2.0,2.0
305.5,2011-02-09,Spring,0.0,2.0,5.0,False,Wednesday,Clear,2.46,0.1061,0.45,0.1045,0.0,7.0,7.0
305.5,2011-02-09,Spring,0.0,2.0,6.0,False,Wednesday,Clear,2.46,0.1515,0.45,0.0,0.0,43.0,43.0
305.5,2011-02-09,Spring,0.0,2.0,7.0,False,Wednesday,Clear,2.46,0.1061,0.49,0.1045,4.0,95.0,99.0
305.5,2011-02-09,Spring,0.0,2.0,9.0,False,Wednesday,Clear,4.92,0.1364,0.39,0.1642,4.0,119.0,123.0
305.5,2011-02-09,Spring,0.0,2.0,10.0,False,Wednesday,Clear,5.74,0.1818,0.36,0.0,8.0,51.0,59.0
305.5,2011-02-09,Spring,0.0,2.0,11.0,False,Wednesday,Cloudy,5.74,0.1515,0.43,0.1642,1.0,40.0,41.0
305.5,2011-02-09,Spring,0.0,2.0,12.0,False,Wednesday,Cloudy,7.38,0.1818,0.4,0.2239,4.0,57.0,61.0
305.5,2011-02-09,Spring,0.0,2.0,13.0,False,Wednesday,Clear,7.38,0.1667,0.4,0.2537,2.0,67.0,69.0
305.5,2011-02-09,Spring,0.0,2.0,14.0,False,Wednesday,Clear,8.200000000000001,0.1818,0.34,0.2985,2.0,56.0,58.0
305.5,2011-02-09,Spring,0.0,2.0,15.0,False,Wednesday,Cloudy,8.200000000000001,0.1818,0.34,0.2836,3.0,61.0,64.0
305.5,2011-02-09,Spring,0.0,2.0,16.0,False,Wednesday,Cloudy,8.200000000000001,0.197,0.37,0.2537,7.0,72.0,79.0
305.5,2011-02-09,Spring,0.0,2.0,19.0,False,Wednesday,Light Rain,5.74,0.1212,0.86,0.2537,1.0,87.0,88.0
305.5,2011-02-09,Spring,0.0,2.0,20.0,False,Wednesday,Light Rain,5.74,0.1515,0.86,0.1642,0.0,84.0,84.0
305.5,2011-02-09,Spring,0.0,2.0,21.0,False,Wednesday,Cloudy,5.74,0.1515,0.86,0.1642,0.0,83.0,83.0
305.5,2011-02-09,Spring,0.0,2.0,22.0,False,Wednesday,Light Rain,6.5600000000000005,0.1667,0.8,0.1642,4.0,42.0,46.0
305.5,2011-02-09,Spring,0.0,2.0,23.0,False,Wednesday,Light Rain,6.5600000000000005,0.1515,0.8,0.194,0.0,37.0,37.0
305.5,2011-02-10,Spring,0.0,2.0,0.0,False,Thursday,Light Rain,5.74,0.1364,0.86,0.194,0.0,16.0,16.0
305.5,2011-02-10,Spring,0.0,2.0,1.0,False,Thursday,Light Rain,5.74,0.1515,0.8,0.1343,0.0,7.0,7.0
305.5,2011-02-10,Spring,0.0,2.0,2.0,False,Thursday,Light Rain,5.74,0.1515,0.8,0.1343,0.0,3.0,3.0
305.5,2011-02-10,Spring,0.0,2.0,4.0,False,Thursday,Cloudy,5.74,0.1364,0.59,0.2239,0.0,1.0,1.0
305.5,2011-02-10,Spring,0.0,2.0,5.0,False,Thursday,Cloudy,4.92,0.1212,0.5,0.2239,0.0,6.0,6.0
305.5,2011-02-10,Spring,0.0,2.0,6.0,False,Thursday,Cloudy,4.92,0.1212,0.54,0.2836,0.0,26.0,26.0
305.5,2011-02-10,Spring,0.0,2.0,7.0,False,Thursday,Clear,4.1000000000000005,0.0758,0.5,0.4179,0.0,99.0,99.0
305.5,2011-02-10,Spring,0.0,2.0,9.0,False,Thursday,Clear,4.92,0.1061,0.42,0.3582,1.0,121.0,122.0
305.5,2011-02-10,Spring,0.0,2.0,10.0,False,Thursday,Clear,4.92,0.1061,0.42,0.2985,1.0,34.0,35.0
305.5,2011-02-10,Spring,0.0,2.0,11.0,False,Thursday,Clear,5.74,0.1212,0.39,0.3582,1.0,44.0,45.0
305.5,2011-02-10,Spring,0.0,2.0,12.0,False,Thursday,Clear,6.5600000000000005,0.1364,0.34,0.3881,4.0,65.0,69.0
305.5,2011-02-10,Spring,0.0,2.0,13.0,False,Thursday,Clear,7.38,0.1667,0.29,0.2985,3.0,59.0,62.0
305.5,2011-02-10,Spring,0.0,2.0,14.0,False,Thursday,Clear,8.200000000000001,0.1818,0.27,0.2836,6.0,42.0,48.0
305.5,2011-02-10,Spring,0.0,2.0,15.0,False,Thursday,Clear,8.200000000000001,0.197,0.25,0.2537,0.0,50.0,50.0
305.5,2011-02-10,Spring,0.0,2.0,16.0,False,Thursday,Clear,8.200000000000001,0.1818,0.27,0.2985,4.0,76.0,80.0
305.5,2011-02-10,Spring,0.0,2.0,19.0,False,Thursday,Clear,5.74,0.1667,0.28,0.1045,2.0,110.0,112.0
305.5,2011-02-10,Spring,0.0,2.0,20.0,False,Thursday,Clear,5.74,0.1818,0.31,0.0896,4.0,93.0,97.0
305.5,2011-02-10,Spring,0.0,2.0,21.0,False,Thursday,Clear,5.74,0.2121,0.39,0.0,2.0,70.0,72.0
305.5,2011-02-10,Spring,0.0,2.0,22.0,False,Thursday,Clear,4.92,0.197,0.39,0.0,4.0,47.0,51.0
305.5,2011-02-10,Spring,0.0,2.0,23.0,False,Thursday,Clear,4.92,0.1515,0.42,0.1045,1.0,33.0,34.0
305.5,2011-02-11,Spring,0.0,2.0,0.0,False,Friday,Clear,4.1000000000000005,0.1364,0.49,0.1045,2.0,12.0,14.0
305.5,2011-02-11,Spring,0.0,2.0,1.0,False,Friday,Clear,4.1000000000000005,0.1364,0.54,0.0896,1.0,6.0,7.0
305.5,2011-02-11,Spring,0.0,2.0,2.0,False,Friday,Clear,4.1000000000000005,0.1364,0.54,0.0896,0.0,3.0,3.0
305.5,2011-02-11,Spring,0.0,2.0,5.0,False,Friday,Clear,3.2800000000000002,0.1212,0.63,0.0896,0.0,4.0,4.0
305.5,2011-02-11,Spring,0.0,2.0,6.0,False,Friday,Clear,4.1000000000000005,0.1818,0.68,0.0,1.0,23.0,24.0
305.5,2011-02-11,Spring,0.0,2.0,7.0,False,Friday,Clear,3.2800000000000002,0.1667,0.73,0.0,1.0,73.0,74.0
305.5,2011-02-11,Spring,0.0,2.0,9.0,False,Friday,Clear,4.92,0.1212,0.74,0.2239,8.0,132.0,140.0
305.5,2011-02-11,Spring,0.0,2.0,10.0,False,Friday,Clear,5.74,0.1364,0.69,0.194,5.0,39.0,44.0
305.5,2011-02-11,Spring,0.0,2.0,11.0,False,Friday,Clear,9.02,0.2273,0.47,0.1343,12.0,52.0,64.0
305.5,2011-02-11,Spring,0.0,2.0,12.0,False,Friday,Clear,9.02,0.2273,0.47,0.1343,7.0,64.0,71.0
305.5,2011-02-11,Spring,0.0,2.0,15.0,False,Friday,Clear,13.120000000000001,0.3182,0.21,0.1642,12.0,62.0,74.0
305.5,2011-02-11,Spring,0.0,2.0,19.0,False,Friday,Clear,10.66,0.303,0.33,0.0,7.0,94.0,101.0
305.5,2011-02-11,Spring,0.0,2.0,20.0,False,Friday,Clear,9.02,0.2273,0.55,0.1343,2.0,61.0,63.0
305.5,2011-02-11,Spring,0.0,2.0,21.0,False,Friday,Clear,8.200000000000001,0.2121,0.59,0.1343,1.0,46.0,47.0
305.5,2011-02-11,Spring,0.0,2.0,22.0,False,Friday,Clear,8.200000000000001,0.2273,0.64,0.0896,2.0,41.0,43.0
305.5,2011-02-11,Spring,0.0,2.0,23.0,False,Friday,Clear,7.38,0.2424,0.69,0.0,5.0,48.0,53.0
305.5,2011-02-12,Spring,0.0,2.0,0.0,False,Saturday,Clear,6.5600000000000005,0.197,0.69,0.0896,3.0,27.0,30.0
305.5,2011-02-12,Spring,0.0,2.0,1.0,False,Saturday,Clear,5.74,0.2121,0.86,0.0,2.0,22.0,24.0
305.5,2011-02-12,Spring,0.0,2.0,2.0,False,Saturday,Clear,5.74,0.2121,0.8,0.0,2.0,13.0,15.0
305.5,2011-02-12,Spring,0.0,2.0,3.0,False,Saturday,Clear,4.92,0.197,0.8,0.0,3.0,7.0,10.0
305.5,2011-02-12,Spring,0.0,2.0,4.0,False,Saturday,Clear,4.92,0.1667,0.74,0.0896,0.0,4.0,4.0
305.5,2011-02-12,Spring,0.0,2.0,5.0,False,Saturday,Clear,4.92,0.1667,0.74,0.0896,0.0,1.0,1.0
305.5,2011-02-12,Spring,0.0,2.0,6.0,False,Saturday,Clear,4.92,0.1364,0.93,0.194,1.0,1.0,2.0
305.5,2011-02-12,Spring,0.0,2.0,7.0,False,Saturday,Clear,4.92,0.1515,0.8,0.1045,2.0,9.0,11.0
305.5,2011-02-12,Spring,0.0,2.0,8.0,False,Saturday,Clear,5.74,0.1515,0.86,0.1343,2.0,28.0,30.0
305.5,2011-02-12,Spring,0.0,2.0,9.0,False,Saturday,Clear,6.5600000000000005,0.1818,0.64,0.1343,5.0,38.0,43.0
305.5,2011-02-12,Spring,0.0,2.0,18.0,False,Saturday,Clear,11.48,0.2576,0.38,0.3284,4.0,60.0,64.0
305.5,2011-02-12,Spring,0.0,2.0,19.0,False,Saturday,Clear,11.48,0.2727,0.38,0.1642,2.0,39.0,41.0
305.5,2011-02-12,Spring,0.0,2.0,20.0,False,Saturday,Clear,10.66,0.2576,0.41,0.2239,1.0,39.0,40.0
305.5,2011-02-12,Spring,0.0,2.0,21.0,False,Saturday,Clear,10.66,0.303,0.41,0.0,9.0,42.0,51.0
305.5,2011-02-12,Spring,0.0,2.0,22.0,False,Saturday,Clear,9.84,0.2576,0.44,0.0896,6.0,39.0,45.0
305.5,2011-02-12,Spring,0.0,2.0,23.0,False,Saturday,Clear,9.02,0.2273,0.51,0.1343,1.0,31.0,32.0
305.5,2011-02-13,Spring,0.0,2.0,0.0,False,Sunday,Clear,8.200000000000001,0.2273,0.64,0.1045,5.0,34.0,39.0
305.5,2011-02-13,Spring,0.0,2.0,1.0,False,Sunday,Clear,8.200000000000001,0.2273,0.59,0.0896,1.0,23.0,24.0
305.5,2011-02-13,Spring,0.0,2.0,2.0,False,Sunday,Cloudy,8.200000000000001,0.2273,0.75,0.0896,1.0,19.0,20.0
305.5,2011-02-13,Spring,0.0,2.0,3.0,False,Sunday,Cloudy,8.200000000000001,0.2273,0.69,0.1045,4.0,8.0,12.0
305.5,2011-02-13,Spring,0.0,2.0,4.0,False,Sunday,Cloudy,8.200000000000001,0.2121,0.69,0.1642,0.0,2.0,2.0
305.5,2011-02-13,Spring,0.0,2.0,6.0,False,Sunday,Cloudy,8.200000000000001,0.2121,0.69,0.1343,2.0,3.0,5.0
305.5,2011-02-13,Spring,0.0,2.0,7.0,False,Sunday,Cloudy,9.02,0.2727,0.55,0.0,0.0,3.0,3.0
305.5,2011-02-13,Spring,0.0,2.0,8.0,False,Sunday,Cloudy,9.02,0.2273,0.64,0.194,1.0,11.0,12.0
305.5,2011-02-13,Spring,0.0,2.0,9.0,False,Sunday,Cloudy,9.84,0.2273,0.6,0.2239,12.0,35.0,47.0
305.5,2011-02-14,Spring,0.0,2.0,3.0,False,Monday,Clear,13.940000000000001,0.3182,0.46,0.2239,1.0,1.0,2.0
305.5,2011-02-14,Spring,0.0,2.0,4.0,False,Monday,Clear,13.120000000000001,0.303,0.53,0.2836,0.0,2.0,2.0
305.5,2011-02-14,Spring,0.0,2.0,5.0,False,Monday,Clear,13.120000000000001,0.303,0.53,0.2836,0.0,3.0,3.0
305.5,2011-02-14,Spring,0.0,2.0,6.0,False,Monday,Clear,13.940000000000001,0.303,0.46,0.2985,1.0,25.0,26.0
305.5,2011-02-14,Spring,0.0,2.0,7.0,False,Monday,Clear,13.940000000000001,0.303,0.46,0.2985,2.0,96.0,98.0
305.5,2011-01-28,Spring,0.0,1.0,16.0,False,Friday,Clear,9.02,0.2727,0.8,0.0,10.0,70.0,80.0
305.5,2011-01-28,Spring,0.0,1.0,17.0,False,Friday,Clear,9.84,0.2424,0.75,0.1343,2.0,147.0,149.0
305.5,2011-01-28,Spring,0.0,1.0,18.0,False,Friday,Clear,9.84,0.2273,0.75,0.194,2.0,107.0,109.0
305.5,2011-01-28,Spring,0.0,1.0,19.0,False,Friday,Cloudy,9.84,0.2424,0.75,0.1343,5.0,84.0,89.0
305.5,2011-01-28,Spring,0.0,1.0,20.0,False,Friday,Cloudy,9.84,0.2273,0.7,0.194,1.0,61.0,62.0
305.5,2011-01-28,Spring,0.0,1.0,21.0,False,Friday,Cloudy,9.02,0.2273,0.75,0.1343,1.0,57.0,58.0
305.5,2011-01-28,Spring,0.0,1.0,22.0,False,Friday,Clear,9.84,0.2121,0.65,0.3582,0.0,26.0,26.0
305.5,2011-01-28,Spring,0.0,1.0,23.0,False,Friday,Clear,9.84,0.2273,0.6,0.2239,1.0,22.0,23.0
305.5,2011-01-29,Spring,0.0,1.0,0.0,False,Saturday,Clear,9.02,0.197,0.64,0.3582,2.0,26.0,28.0
